選舉類型,擬參選人,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出
第1屆高雄市議員,葉進國,1156950,771000,0,0,0,99,287500,1585105,431185,50200,241424,30455,230936,0,0,0
第1屆高雄市議員,葉香,1253200,990300,0,0,0,0,533400,1187973,110642,1500,110603,4518,131433,0,0,239750
第1屆高雄市議員,蔡媽福,789000,455000,0,0,0,0,0,1173655,0,0,0,28394,87197,0,0,0
第1屆高雄市議員,蔡昌達,1775600,2442500,0,20000,0,0,1558500,1482906,0,0,144710,368219,1860369,0,0,269840
第1屆高雄市議員,蔡武宏,1428850,1713000,0,0,53260,0,369000,2750638,408000,0,240010,0,139662,0,0,0
第1屆高雄市議員,蔡金晏,1866666,1056000,0,16800,0,0,1858100,1375928,0,0,56200,124253,237039,300000,0,0
第1屆高雄市議員,蔡長根,845800,430000,0,0,9600,0,210067,1171876,0,42000,13270,0,30832,0,0,9800
第1屆高雄市議員,蕭永達,3072600,1252000,20000,26800,63900,969,1755800,303932,75200,155808,338052,92921,689914,0,0,40070
第1屆高雄市議員,蕭育穎,557000,205000,0,20000,22000,0,0,875072,0,0,66890,0,0,0,0,0
第1屆高雄市議員,薛明和,222000,0,0,1000,0,0,0,434970,0,0,0,0,0,0,0,0
第1屆高雄市議員,藍健菖,2420000,986000,0,0,16000,0,1302646,3084424,0,311939,12228,2515,457347,0,0,0
第1屆高雄市議員,藍星木,2133000,1716000,0,0,0,0,872600,1841016,182299,577775,136879,19600,93445,50000,0,4000
第1屆高雄市議員,蘇琦莉,283000,292000,0,0,0,5,0,631662,3600,0,16500,30903,28042,0,0,0
第1屆高雄市議員,許崑源,3243140,2400000,0,16800,10000,0,1127000,2441779,704879,363022,84638,12538,502112,0,0,438500
第1屆高雄市議員,許慧玉,549000,1306000,0,0,0,0,0,872843,228318,18900,520980,2500,243790,0,0,0
第1屆高雄市議員,許福森,1643000,2062000,0,20000,0,94,1934229,785663,0,0,441234,22294,736072,0,0,0
第1屆高雄市議員,謝志富,844000,602000,0,0,0,0,1150000,79876,0,0,30100,113310,230351,0,0,0
第1屆高雄市議員,連立堅,1191200,1160000,20000,50000,7000,220,2047956,960192,554850,0,64236,98804,290255,0,0,114940
第1屆高雄市議員,郭建盟,1201300,1076000,20000,0,0,131,1009550,788590,130713,103000,113873,36507,331427,0,0,17130
第1屆高雄市議員,郭素桃,30000,50000,0,20000,0,0,0,194500,0,0,0,0,0,0,0,0
第1屆高雄市議員,鄭光峰,,0,,,0,0,,,,0,,,,"出 繳庫支出",0,0
第1屆高雄市議員,鄭新助,1493950,549000,0,0,28700,228,1776582,1142073,138174,0,45476,4450,19997,0,0,900
第1屆高雄市議員,錢聖武,2104200,1608000,0,20000,0,0,0,4072122,0,0,0,0,0,26000,0,0
第1屆高雄市議員,鍾盛有,80000,150000,0,0,0,0,180000,739284,494000,0,138800,0,2945,0,0,0
第1屆高雄市議員,陳信瑜,4159400,1580000,20000,260000,0,0,2172913,5010689,355000,177000,468025,100194,547979,360000,100000,0
第1屆高雄市議員,陳宥良,12000,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,0
第1屆高雄市議員,陳慧文,3124488,536000,0,20000,0,0,1289375,3080871,0,0,0,0,231035,0,0,0
第1屆高雄市議員,陳政聞,1303880,1947000,30000,20000,4000,0,977720,1935509,81500,66338,35500,9000,139641,0,0,59910
第1屆高雄市議員,陳明澤,441000,406688,0,20000,0,0,0,766000,0,0,0,0,105000,0,0,0
第1屆高雄市議員,陳漢昇,193033,300000,0,0,0,0,0,497203,102260,0,19200,0,0,0,0,0
第1屆高雄市議員,陳玫娟,2910400,1190000,0,16800,4000,26,0,4055157,135302,139500,113730,96738,670795,100000,0,0
第1屆高雄市議員,陳秋東,150000,210000,0,0,0,0,0,497100,0,0,24500,0,10200,0,0,0
第1屆高雄市議員,陳粹鑾,97500,120000,0,0,0,0,0,20000,0,0,0,0,200000,0,100000,0
第1屆高雄市議員,陳美雅,1455500,2516000,0,26800,0,626,704050,3011112,224903,15000,111004,104006,288577,0,0,17850
第1屆高雄市議員,陳致中,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
第1屆高雄市議員,陳麗娜,4107700,1666000,0,16800,29600,0,654620,3988215,199220,135879,155000,111885,824015,180000,0,0
第1屆高雄市議員,陳麗珍,1679500,470000,0,66800,25000,0,1013333,1134793,129203,126708,101443,62489,49667,0,0,37488
第1屆高雄市議員,陸淑美,1343600,3524000,0,20000,4800,0,1729200,2347746,0,0,308500,200768,445748,140000,0,7000
第1屆高雄市議員,韓賜村,553600,600000,0,20000,2000,6,268600,1417792,109332,6825,236712,8000,86959,0,0,0
第1屆高雄市議員,顏曉菁,1040380,736000,0,40000,0,0,958270,159666,0,0,126000,179675,408386,0,0,0
第1屆高雄市議員,黃兆呈,230000,300000,0,0,0,202,184000,2332432,821799,55500,75680,0,93833,0,0,0
第1屆高雄市議員,黃天煌,1049056,997950,0,6000,0,0,0,1339533,164066,30414,569763,0,259703,0,0,10900
第1屆高雄市議員,黃昭星,1568000,573000,20000,0,0,0,578700,1683359,198920,152630,34150,34900,187655,100000,3000,13500
第1屆高雄市議員,黃柏霖,4561200,2315000,0,127800,0,0,1898110,5608978,0,0,101170,58193,1757664,150000,0,0
第1屆高雄市議員,黃淑美,6101500,1491000,20000,68800,200,1046,800980,4420707,619818,18525,159216,82626,1022309,0,0,373820
第1屆高雄市議員,黃添財,5807800,1993200,0,100000,7200,843,1385200,5060234,363475,263327,0,0,687186,0,0,0
第1屆高雄市議員,黃石龍,2792250,1634800,0,0,0,92,501500,3660499,67425,0,72250,59963,386279,0,0,5380
第1屆高雄市議員,黃福昌,510000,650000,0,0,0,0,347511,349070,85500,27000,0,0,434254,0,0,0
第1屆高雄市議員,黃紹庭,1254000,1036000,0,34800,0,0,688000,2225172,0,0,14000,0,850840,0,0,0
第1屆高雄市議員,黃順成,10000,0,0,0,0,0,0,82829,0,38478,41500,0,12330,0,0,0
第4屆連江縣議員,曹以標,400000,0,0,0,0,0,0,1600,0,20000,18000,0,215900,0,200000,0
第4屆金門縣議員,吳增允,200000,30000,0,0,0,23,0,143160,0,20000,44915,0,55000,0,0,0
第4屆金門縣議員,唐麗輝,142200,0,0,0,0,0,0,932744,15500,97750,300365,9377,133171,0,0,0
第4屆金門縣議員,李沃士,156000,60000,0,0,0,0,0,155296,75255,11216,17625,0,108014,0,0,0
第4屆金門縣議員,李錫材,231000,5000,0,0,0,6,0,210958,10000,407590,11960,39947,303374,0,0,0
第4屆金門縣議員,楊應雄,460000,160000,0,0,0,5,0,319410,92890,123488,354272,5960,59386,0,0,0
第4屆金門縣議員,洪允典,50000,32000,0,0,0,0,0,150240,0,0,0,0,0,0,0,0
第4屆金門縣議員,洪麗萍,290000,1500000,0,0,0,0,0,449162,190000,193000,0,9575,977521,0,0,0
第4屆金門縣議員,王再生,1612000,0,0,0,0,0,0,679996,194348,177000,60100,0,211214,0,0,0
第4屆金門縣議員,莊良時,0,0,0,2000,0,0,0,98050,0,0,0,0,0,0,0,0
第4屆金門縣議員,蔡水游,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第4屆金門縣議員,蔡群生,82000,0,0,0,0,0,0,76320,0,800,0,7330,45574,0,0,0
第4屆金門縣議員,許玉昭,380000,0,0,0,0,62,0,262420,0,0,0,89820,104932,0,0,0
第4屆金門縣議員,陳玉珍,1600000,2035600,0,0,0,120760,0,21500,0,262000,25800,115180,656130,0,0,0
第5屆連江縣議員,曹爾章,0,0,50000,0,0,0,0,0,0,0,0,0,58000,0,0,0
第5屆連江縣議員,李金梅,0,0,50000,0,0,0,0,0,0,0,0,0,50060,0,0,0
第5屆連江縣議員,林惠萍,0,0,30000,0,0,3,12500,7305,0,12000,0,5362,8500,0,0,0
第5屆連江縣議員,林貽祥,0,0,50000,0,0,0,0,10500,0,0,0,0,40400,0,0,0
第5屆連江縣議員,陳建光,0,0,50000,0,0,0,0,0,0,0,0,0,52000,0,0,0
第5屆連江縣議員,陳書建,0,0,50000,0,0,2,0,0,0,0,0,0,51000,0,0,0
第5屆金門縣議員,唐麗輝,30000,50000,0,0,0,0,364500,613000,0,50000,350000,136500,735320,0,0,190000
第5屆金門縣議員,李應文,220000,750000,30000,0,0,0,252737,492360,60000,0,195840,24470,156369,0,0,12800
第5屆金門縣議員,李錫添,109700,0,30000,0,0,0,0,186219,18004,24000,28500,12239,22825,12000,0,0
第5屆金門縣議員,李麗貌,0,0,30000,0,0,0,190000,351600,18873,0,46000,0,44978,0,0,0
第5屆金門縣議員,林孫全,0,0,50000,0,0,0,0,30000,0,0,0,9920,18555,0,0,0
第5屆金門縣議員,楊應雄,120000,0,50000,0,0,0,4704,327212,4100,26000,10150,14623,45873,0,0,0
第5屆金門縣議員,楊永立,0,700000,0,0,0,0,150000,331210,22000,15000,0,0,187315,0,0,0
第5屆金門縣議員,洪允典,0,0,0,0,0,0,0,162950,0,19700,0,0,50360,0,0,0
第5屆金門縣議員,洪麗萍,83000,300000,0,0,0,0,0,161200,45000,33000,0,0,160624,0,0,0
第5屆金門縣議員,王再生,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆金門縣議員,王碧珍,473760,0,0,0,0,0,100000,123520,0,3760,100000,1681,147926,0,0,6000
第5屆金門縣議員,胡偉生,327800,205000,30000,0,0,0,82500,379231,15000,7220,44250,0,41405,0,0,0
第5屆金門縣議員,蔡水游,0,300000,0,0,0,0,0,11000,0,0,300000,0,0,0,0,0
第5屆金門縣議員,許玉昭,5000,200000,30000,0,0,0,72000,110160,49000,0,35270,9195,135797,0,0,33600
第5屆金門縣議員,許華玉,600000,0,30000,0,0,0,0,217200,67100,20565,142877,0,142258,0,0,40000
第5屆金門縣議員,鄭根本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆金門縣議員,陳向鑫,345000,0,30000,0,0,0,120000,156714,50002,70000,205900,5830,216621,0,0,60000
第5屆金門縣議員,陳滄江,2000,0,0,0,0,0,21400,538200,0,0,86680,0,58545,0,0,0
第6屆高雄市議員,俄鄧殷艾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第6屆高雄市議員,周嵩祿,718966,60000,0,361500,0,0,0,985850,0,76000,0,0,200000,0,0,0
第6屆高雄市議員,孫健萍,206980,1800,0,3000,0,0,0,787213,113450,61761,63341,31751,437969,0,0,0
第6屆高雄市議員,曾俊傑,1186680,340000,500000,0,0,0,0,1614485,18000,100204,191713,46237,987501,0,140000,0
第6屆高雄市議員,朱挺珊,614000,0,0,0,0,12,0,1080000,295000,0,162600,0,516400,0,0,0
第6屆高雄市議員,李志宏,901680,210000,700000,478000,249200,0,0,1338118,836823,191459,34000,0,339074,0,0,0
第6屆高雄市議員,李順進,1402660,139700,0,42505,33200,0,0,489377,50000,20000,0,128463,1630943,0,0,0
第6屆高雄市議員,林國正,538500,229300,2000,4400,0,0,0,2515263,378728,376064,234260,71146,764847,0,0,0
第6屆高雄市議員,林武忠,574000,116000,0,0,0,0,0,219084,30000,78150,13600,0,1006441,0,0,0
第6屆高雄市議員,林美玲,1298600,90000,0,60000,65900,0,0,301310,7157,82653,133600,0,1076084,0,0,0
第6屆高雄市議員,楊林宏,831680,620000,500000,0,0,0,0,1273990,355200,1012272,84500,17216,20166,0,0,0
第6屆高雄市議員,王友蘭,360230,121700,0,0,0,0,0,1042538,0,6000,20000,52974,770724,0,0,0
第6屆高雄市議員,王育彬,635000,630000,0,0,0,0,0,1679109,696549,13000,74900,47204,1756269,0,0,0
第6屆高雄市議員,簡吉輝,496280,480000,500000,10000,0,0,0,1187463,82000,210220,0,0,8440,0,0,0
第6屆高雄市議員,莊啟旺,547000,961000,0,68000,0,0,0,633986,0,0,55000,0,761200,0,300000,0
第6屆高雄市議員,蔡武男,847300,626000,0,0,27600,0,0,1249000,288000,60000,100000,0,266300,0,0,0
第6屆高雄市議員,蕭永達,700000,0,0,0,0,0,0,1090000,250000,365000,350000,0,500000,0,0,0
第6屆高雄市議員,蕭雅娟,240000,910000,0,0,0,0,0,1242000,0,10000,0,0,240000,0,0,0
第6屆高雄市議員,藍健菖,647500,206000,500000,0,0,0,0,823846,43300,101500,202010,28558,545917,0,0,0
第6屆高雄市議員,蘇峯照,228200,0,0,0,17200,0,0,387029,333750,164214,310279,12601,135120,0,0,0
第6屆高雄市議員,趙麗文,330000,1715000,0,0,0,0,0,1457402,358923,344522,182000,6480,108339,0,0,0
第6屆高雄市議員,郭建盟,340000,1150000,500000,0,0,31,0,1420575,435000,311770,116866,195858,2098348,0,0,0
第6屆高雄市議員,鄭光峰,1158600,122500,0,10000,43800,0,0,320000,318600,737000,10400,90366,211876,0,0,0
第6屆高雄市議員,陳信瑜,582645,3511400,0,422000,19500,0,0,1265914,0,90000,64930,108771,3724219,0,0,0
第6屆高雄市議員,陳德良,250000,75000,0,0,0,0,0,507040,222705,43800,2500,21823,359999,0,0,0
第6屆高雄市議員,陳玫娟,1435000,170000,0,0,0,0,0,1120308,82150,373263,11250,37471,173486,0,0,0
第6屆高雄市議員,陳玲俐,916800,706200,0,102100,25000,0,0,1374568,615899,904467,254017,5800,307182,0,100000,0
第6屆高雄市議員,陳銘瑞,0,0,0,0,0,0,0,116400,18000,15000,0,0,6370,0,0,0
第6屆高雄市議員,陳麗娜,2174819.9,1429000,0,0,0,0,0,1877284,303810,227319.9,125000,15495,1563147,0,100000,0
第6屆高雄市議員,韓芙英,20000,0,0,0,0,5,0,126783,30000,0,0,2610,218720,0,0,0
第6屆高雄市議員,魏耀乾,511000,0,0,10000,9600,160,0,1603225,291027,85000,39017,33236,903709,0,0,0
第6屆高雄市議員,黃柏霖,1138000,2510000,0,52000,0,824160,0,2456600,12000,0,521390,97004,1676152,0,0,0
第6屆高雄市議員,黃淑美,660000,1500000,0,0,0,0,0,962886,125600,63550,121565,15205,890911,0,0,0
第7屆嘉義市議員,吳上明,580000,699000,0,130000,0,18,0,584565,79142,301436,0,17096,380416,0,0,0
第7屆嘉義市議員,張榮藏,640000,652500,0,0,0,0,0,788274,108996,10320,78430,1350,586311,0,0,0
第7屆嘉義市議員,張秀華,392000,850000,0,0,0,0,0,802902,82450,210300,27575,17195,134519,0,0,0
第7屆嘉義市議員,李允志,72500,0,0,0,0,0,0,328600,4615,40000,19100,0,156254,0,0,0
第7屆嘉義市議員,林聖芬,0,0,0,0,0,0,0,498499,0,36348,1760,16652,13990,0,0,0
第7屆嘉義市議員,范金俊,91000,30000,0,0,20000,0,0,103225,0,0,0,0,71080,0,0,0
第7屆嘉義市議員,蔡文旭,515000,222000,0,0,0,0,0,1089440,88000,43540,10000,30168,261491,0,0,0
第7屆嘉義市議員,蔡榮豐,1440600,1735000,0,0,95350,34,0,818223,406600,457500,209392,47236,1640632,0,0,0
第7屆嘉義市議員,蔡貴絲,17000,690000,0,0,0,293,0,263286,96600,0,0,13480,195507,0,0,0
第7屆嘉義市議員,邱芳欽,121000,91000,0,15500,0,0,0,393220,42922,36000,0,0,229360,0,15500,0
第7屆嘉義市議員,鄭俊亨,130000,300000,0,0,0,18,0,256902,0,0,0,11867,167850,0,0,0
第7屆嘉義市議員,黃秋澤,92000,0,0,0,0,0,0,286550,36000,0,0,0,416198,0,0,0
第7屆新竹市議員,何志銘,237000,90000,0,0,0,0,0,278000,0,0,21700,5349,32000,0,0,0
第7屆新竹市議員,余旺財,196000,120000,0,0,0,0,0,451540,0,0,0,5084,17454,0,0,0
第7屆新竹市議員,余泉霖,920550,670000,0,50000,0,778,0,702285,0,0,128980,190328,621312,0,0,0
第7屆新竹市議員,古榮政,320000,0,0,40000,0,0,0,315699,0,0,0,0,44535,0,0,0
第7屆新竹市議員,吳國寶,190350,157200,0,600,34000,12,0,178825,0,0,0,0,49426,0,186759,0
第7屆新竹市議員,吳青山,447700,400000,0,9000,5000,0,0,619147,84000,0,0,17860,227539,0,0,0
第7屆新竹市議員,呂於台,53350,199000,50000,0,13000,0,0,270651,82000,0,66300,15629,128766,0,0,0
第7屆新竹市議員,宋金海,217000,419600,0,8000,1200,0,0,349022,82000,0,30000,18974,314798,0,0,0
第7屆新竹市議員,張祖琰,1110306,257053,4500,3000,52368,211,0,830684,87000,209279,12600,32599,628872,0,0,0
第7屆新竹市議員,彭憲忠,511600,183000,56000,0,0,0,0,173537,167160,175785,261249,39637,480064,0,0,0
第7屆新竹市議員,彭昆耀,52400,60000,0,18000,0,29,0,290740,10000,20400,6000,2570,65066,0,0,0
第7屆新竹市議員,徐信芳,212720,205600,4500,0,40500,0,0,182864,75017,10480,12000,0,350258,0,0,0
第7屆新竹市議員,曾仁宗,240000,53000,0,33000,0,15,0,454671,33200,0,36700,20000,33786,0,0,0
第7屆新竹市議員,李國璋,690500,11200,0,0,18200,0,0,684271,210174,121587,13635,0,621438,0,0,0
第7屆新竹市議員,李天正,618170,52000,0,0,14999,85,0,113260,0,20000,0,25118,558088,0,0,0
第7屆新竹市議員,李妍慧,791100,129800,0,20000,0,224520,0,922199,82441,40000,56860,15400,674869,0,0,0
第7屆新竹市議員,李黃錦燕,180000,50000,64300,50000,15200,20,0,874004,396900,0,0,4500,838333,0,0,0
第7屆新竹市議員,林梅華,0,50000,0,0,0,0,0,98950,0,0,0,5450,120000,0,0,0
第7屆新竹市議員,林漢淇,637300,255000,0,0,52900,450,0,449500,147000,0,0,39696,408253,0,0,0
第7屆新竹市議員,林耕仁,430000,400000,0,0,0,0,0,197400,50000,0,0,0,595953,0,0,0
第7屆新竹市議員,林飛鵬,739666,323000,0,19000,0,31,0,744530,61478,137368,108400,16128,833435,0,0,0
第7屆新竹市議員,段孝芳,310060,5000,53000,3000,0,39,0,220973,0,30000,0,2843,183820,0,0,0
第7屆新竹市議員,溫明地,117000,211500,0,0,0,0,0,356197,0,0,0,0,0,0,0,0
第7屆新竹市議員,王明魁,0,50000,0,0,0,0,0,254822,44000,0,0,7419,56698,0,0,0
第7屆新竹市議員,羅文熾,160000,60000,0,0,87600,0,0,457814,0,0,53585,6748,98845,0,0,0
第7屆新竹市議員,胡獻忠,0,0,0,0,0,0,0,0,0,0,0,0,99622,0,0,0
第7屆新竹市議員,胡錦龍,8100,5000,0,0,0,0,0,0,0,0,0,0,30900,0,0,0
第7屆新竹市議員,蔡錕鈺,1157450,249000,0,13000,0,0,0,241200,105000,39300,364000,16370,771555,0,0,0
第7屆新竹市議員,蕭志潔,471000,420000,0,0,0,0,0,258110,38000,191800,12000,20434,425233,0,0,0
第7屆新竹市議員,許文棟,446400,113000,0,12000,0,31,0,561869,0,0,0,0,0,0,350130,0
第7屆新竹市議員,謝希誠,450000,136000,0,0,0,9,0,305482,0,42400,28700,15550,314992,0,0,0
第7屆新竹市議員,謝政憲,100000,0,0,0,0,0,0,339500,0,0,0,0,64137,0,0,0
第7屆新竹市議員,謝文進,125020,997595,0,0,0,604,0,405612,117728,0,225302,0,425890,0,0,0
第7屆新竹市議員,賀玉燕,156950,157000,4500,0,4000,7,0,148206,70000,60000,112485,18728,130423,0,0,0
第7屆新竹市議員,鄧秀保,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第7屆新竹市議員,鄭劉淑妹,0,50000,0,0,0,0,0,159000,76000,0,0,0,12967,0,0,0
第7屆新竹市議員,鄭宏輝,1306300,1282990,0,5900,29460,971,0,1572409,0,0,345000,32389,684380,0,0,0
第7屆新竹市議員,鄭成光,638880,1128300,30000,0,0,0,0,644563,5000,308655,141200,0,546679,0,0,0
第7屆新竹市議員,鄭正宗,715000,270000,0,5000,0,399,0,167250,115200,117000,8600,19678,621829,0,0,0
第7屆新竹市議員,鄭正鈐,2396100,210000,0,0,102900,5,0,670825,0,0,0,58596,1992075,0,0,0
第7屆新竹市議員,鍾淑英,836100,726500,0,30000,0,95,0,892380,0,249550,48010,32317,747085,0,0,0
第7屆新竹市議員,陳文正,1426150,251100,0,0,145270,0,0,640913,66731,58373,98660,0,1276190,0,0,0
第7屆新竹市議員,陳清全,1233200,50000,0,0,0,0,0,487360,155268,216710,175430,0,316782,0,0,0
第7屆新竹市議員,顏政德,272600,15000,0,2000,0,0,0,366585,0,0,20600,12061,57730,0,0,0
第7屆新竹市議員,駱克銘,376200,150000,55000,0,0,422,0,313534,192000,0,0,0,148620,0,0,0
第7屆新竹市議員,魏秀珍,132000,200000,0,0,0,12,0,294610,0,0,0,0,39000,0,0,0
第7屆臺北市市議員,阮昭雄,50000,50000,0,0,0,4,0,119070,0,0,0,0,0,0,0,0
第7屆高雄市市議員,俄鄧‧殷艾,653000,0,500000,0,0,71,0,491490,128716,98830,194678,103919,948249,0,0,0
第7屆高雄市市議員,劉俊雄,200000,14000,0,0,0,2,0,131300,0,0,0,33130,221829,0,0,0
第7屆高雄市市議員,吳益政,3437900,2711500,0,230000,0,75,0,4286208,408043,701022,784300,0,1490820,0,0,0
第7屆高雄市市議員,吳銘賜,2733500,2747000,0,11000,0,0,0,2614290,1001751,155028,989894,40397,2588360,0,0,0
第7屆高雄市市議員,周玲妏,2748773,5583500,0,68600,2000,555,0,4788377,323116,730960,224140,32935,2271950,0,200000,0
第7屆高雄市市議員,周鍾㴴,1259340,714900,1000000,68000,1000,971,0,2369030,19399,41360,0,50069,1635052,0,0,0
第7屆高雄市市議員,康裕成,2159150,2482000,0,47000,0,0,0,4909613,113304,118536,249736,93426,1556745,0,0,0
第7屆高雄市市議員,張省吾,2258200,2820000,0,0,66350,0,0,1382204,777619,0,287581,23283,3121176,0,0,0
第7屆高雄市市議員,戴德銘,341500,345000,1000000,0,0,125,0,2567543,86500,254536,181220,106447,893049,0,20000,0
第7屆高雄市市議員,戴榮聖,1780600,345000,1000000,0,0,179,0,816478,65483,0,0,4598,2250691,0,0,0
第7屆高雄市市議員,曾俊傑,1018000,1086000,1000000,0,2000,382,0,2121130,24165,415176,28400,77845,1298258,0,0,0
第7屆高雄市市議員,曾麗燕,2079210,927645,0,0,71325,6,0,1484221,668,651681,90225,280,1799148,0,0,0
第7屆高雄市市議員,朱挺玗,1522000,2721000,0,0,0,577,0,2816307,524595,0,145944,0,756058,0,0,0
第7屆高雄市市議員,李喬如,541200,1961200,0,30000,0,0,0,2299855,329260,78000,0,16511,110949,0,0,0
第7屆高雄市市議員,李文良,2002700,2522000,0,20000,0,170,0,3159954,409500,130000,56800,20580,586814,0,0,0
第7屆高雄市市議員,李眉蓁,433000,515000,0,0,0,4,0,16917,48000,216666,0,6820,781458,0,0,0
第7屆高雄市市議員,李順進,1147400,832000,0,2000,9000,0,0,142028,0,0,0,54916,379452,0,0,0
第7屆高雄市市議員,林國權,0,0,1000000,0,10000,0,0,1017210,24000,75000,0,4720,10183,0,0,0
第7屆高雄市市議員,林國正,964900,1439000,1000000,24000,0,312,0,2030662,254913,238373,201550,5300,928267,0,0,0
第7屆高雄市市議員,林宛蓉,2149460,3692450,0,112800,2000,350,0,4021474,892020,10050,338016,109833,1174712,0,0,0
第7屆高雄市市議員,林崑山,2379000,1105500,0,6000,0,291,0,2529131,124934,64982,145444,13900,1042517,0,100000,0
第7屆高雄市市議員,林武忠,1359600,1525000,0,82000,2600,614,0,1961117,465000,65000,25820,69441,1201317,0,0,0
第7屆高雄市市議員,林瑩蓉,537600,1256000,0,34000,0,24,0,2115449,20415,204227,7600,67645,1030975,0,0,0
第7屆高雄市市議員,梅再興,361000,200000,1000000,20000,44500,142,0,885154,0,46561,58740,20465,25776,0,0,0
